0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.41694821,0.13514577
0.23584937,0.42060546,0.13800168
0.23584937,0.43033376,0.1455984
0.23584937,0.44580151,0.15767698
0.23584937,0.45828494,0.16742515
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.23584937,0.46364891,0.17161381
0.28368812,0.46364891,0.17161381
0.33926657,0.46364891,0.17161381
0.37472178,0.46364891,0.17398993
0.36849316,0.46364891,0.18067275
0.31003997,0.46364891,0.19275134
0.25895792,0.46169837,0.20482993
0.23584937,0.45234555,0.21690852
0.23584937,0.43687781,0.22898711
0.23584937,0.42141005,0.2410657
0.28112664,0.42990464,0.26250024
0.33589426,0.44342185,0.28589584
0.39434742,0.45888961,0.31005302
0.45280053,0.47435739,0.33421019
0.51125354,0.48982518,0.35836738
0.55876045,0.50384469,0.38591739
0.54947283,0.51034974,0.43107122
0.49101979,0.51034974,0.49146416
0.43256678,0.51034974,0.5518571
0.33136106,0.4990366,0.62108428
0.21898807,0.4847684,0.69261907
0.092757351,0.47176804,0.76316383
-0.051919619,0.46364891,0.82989691
-0.2272789,0.46364891,0.89028985
-0.39902633,0.46269315,0.95142915
-0.54202632,0.4541303,1.0185087
-0.65893247,0.43866255,1.0909802
-0.77583862,0.42319479,1.1634517
-0.81221517,0.42903665,1.2276031
-0.82305074,0.44163712,1.2891155
-0.80646569,0.45929922,1.351222
-0.75560487,0.48149634,1.4168699
-0.63869871,0.51243188,1.4893413
-0.51821756,0.54336742,1.5614435
-0.33968872,0.57430296,1.6275483
-0.10587637,0.6052385,1.6879412
0.12793598,0.63617404,1.7483342
0.28612053,0.67711583,1.7852859
0.41570509,0.72184166,1.8133727
0.53990872,0.76824498,1.8375299
0.67986816,0.81464835,1.8616871
0.85522741,0.86105184,1.8858442
1.0305867,0.90745533,1.9100014
1.1767194,0.96159257,1.9462372
1.2936256,1.0234636,1.9945515
1.4105318,1.0853346,2.0428659
1.4920381,1.137838,2.0838653
1.5577886,1.1861721,2.121609
1.6225808,1.2308978,2.1591547
1.7016731,1.2718394,2.1996553
1.8185793,1.3027748,2.2479696
1.9354855,1.3337104,2.296284
2.0800335,1.3792751,2.3331747
2.2536052,1.4402004,2.3580706
2.4289644,1.5020719,2.3822278
2.5382783,1.563943,2.3927375
2.6133164,1.6258141,2.3961646
2.6771872,1.6891187,2.3939256
2.7538286,1.7558026,2.3864089
2.8707348,1.8331411,2.3622517
2.987641,1.9104797,2.3380945
3.1306411,1.9740087,2.3247212
3.3023886,2.0223236,2.3232285
3.477748,2.068727,2.3232285
3.5917427,2.1151305,2.3105483
3.6688447,2.161534,2.2902447
3.7046315,2.2055382,2.264214
3.684582,2.2436322,2.2335682
3.4507695,2.2590998,2.1852539
3.2169571,2.2745674,2.1369396
2.958562,2.277025,2.0733861
2.6717697,2.2644539,1.9922287
2.3795044,2.2489864,1.9076787
2.0588601,2.2184995,1.8231285
1.7185348,2.1775966,1.7385784
1.3678161,2.1311932,1.6532667
1.0170975,2.0847897,1.565994
0.66637894,2.0383863,1.4693652
0.3156604,1.9919828,1.3727365
0.034267367,1.9516944,1.2617826
-0.16320532,1.9188084,1.1334876
-0.3385646,1.8878728,1.0006231
-0.40947491,1.8500277,0.87315438
-0.3970177,1.8066674,0.74999238
-0.34143934,1.7602643,0.62861246
-0.29360068,1.7138612,0.50563321
-0.29360068,1.6674578,0.37276876
-0.29360068,1.6210543,0.23990429
-0.31527182,1.5631817,0.12495208
-0.36441885,1.4907679,0.032710048
-0.42287195,1.4134289,-0.05184007
-0.52909002,1.3360901,-0.13639019
-0.67916636,1.2587515,-0.22094032
-0.84822339,1.1814129,-0.30505634
-0.9995344,1.1040743,-0.38795003
-0.9995344,1.0267354,-0.46042156
-0.9995344,0.94939639,-0.53289309
-0.95899313,0.88278543,-0.60117596
-0.86464255,0.8304135,-0.66389932
-0.74773631,0.78401021,-0.72429226
-0.65251965,0.73760692,-0.77572146
-0.58024566,0.69120363,-0.81766904
-0.52451989,0.64407864,-0.85362303
-0.47682865,0.59482757,-0.88874689
-0.53528175,0.51748873,-0.91290407
-0.59373484,0.4401499,-0.93706124
-0.65218793,0.3678142,-0.96121842
-0.710641,0.30242727,-0.9853756
-0.76909405,0.24055619,-1.0095328
-0.80801363,0.18385405,-1.0336899
-0.82305074,0.13347165,-1.0578471
-0.82238733,0.087068363,-1.0820043
-0.81967843,0.040665074,-1.1061615
-0.76122538,-0.0057382155,-1.1303187
-0.70277232,-0.052141505,-1.1544758
-0.62673909,-0.093892768,-1.1677349
-0.52516486,-0.12888543,-1.1651607
-0.40825868,-0.15982096,-1.1530822
-0.29135249,-0.18614835,-1.1410036
-0.1744463,-0.20592681,-1.128925
-0.057540109,-0.22139457,-1.1168464
0.059366082,-0.23686232,-1.1047678
0.17627232,-0.25233009,-1.0926892
0.29317858,-0.26779786,-1.0806106
0.3937946,-0.28757631,-1.0651659
0.46966197,-0.3139037,-1.0446071
0.52811498,-0.34483923,-1.02045
0.57123608,-0.37171764,-0.99629279
0.58881623,-0.39183744,-0.97213561
0.58881623,-0.40730521,-0.94797843
0.58881623,-0.42277297,-0.92382126
0.53307208,-0.4529917,-0.88814524
0.47528244,-0.4837517,-0.85204656
0.41682936,-0.51468723,-0.82202525
0.35837624,-0.54562275,-0.80187397
0.29992305,-0.57655825,-0.78979538
0.24146989,-0.60397792,-0.77497131
0.18301679,-0.62444883,-0.75472101
0.12456373,-0.63991662,-0.73056384
0.066110664,-0.6553844,-0.70640666
0.060729741,-0.68489605,-0.6712828
0.059366082,-0.71547074,-0.63532881
0.059366082,-0.73909176,-0.61051668
0.059366082,-0.75057068,-0.60466778
0.059366082,-0.75057068,-0.61674637
0.048088247,-0.753555,-0.62882496
0.0099057709,-0.76365878,-0.64090355
-0.048547325,-0.77912652,-0.65298214
-0.10700042,-0.79459428,-0.66506072
-0.2158905,-0.81006203,-0.67713931
-0.33069592,-0.82552978,-0.6892179
-0.46024361,-0.84099753,-0.69607208
-0.61172046,-0.85646531,-0.69386351
-0.7870798,-0.8719331,-0.68178492
-0.93452096,-0.88247578,-0.66778335
-0.9995344,-0.87847717,-0.64810424
-0.9995344,-0.86300938,-0.62394706
-0.9995344,-0.84754158,-0.59978989
-0.90385704,-0.84473281,-0.60528846
-0.79270027,-0.8439721,-0.61558497
-0.68729299,-0.84092926,-0.62528744
-0.60272762,-0.83237129,-0.6306832
-0.54427453,-0.81690353,-0.6306832
-0.48582144,-0.80143578,-0.62916005
-0.42736834,-0.78596803,-0.62185654
-0.36891525,-0.77050029,-0.60977795
-0.31046215,-0.75503253,-0.59769936
-0.25200906,-0.75154595,-0.60433269
-0.19355596,-0.75057068,-0.61488812
-0.13510287,-0.75332094,-0.62911435
-0.076649771,-0.76127913,-0.6474074
-0.018196678,-0.77674687,-0.67156458
0.029310283,-0.79221462,-0.69459081
0.020022654,-0.80768238,-0.71174911
-0.038430441,-0.82315013,-0.7238277
-0.096883538,-0.83861787,-0.73590629
-0.15533663,-0.85408565,-0.73031633
-0.21378973,-0.86955344,-0.72011122
-0.28156731,-0.88502123,-0.70995941
-0.36779115,-0.900489,-0.70361929
-0.48469734,-0.91595675,-0.70361929
-0.59799167,-0.9314245,-0.70361929
-0.68253856,-0.94689227,-0.70361929
-0.74099162,-0.96236006,-0.70361929
-0.79944468,-0.97782785,-0.70361929
-0.81763295,-0.98264081,-0.69529908
-0.82305074,-0.98407446,-0.68434
-0.81475821,-0.9818801,-0.67226142
-0.7893278,-0.97515074,-0.66018283
-0.73087475,-0.95968294,-0.64810424
-0.67063419,-0.94468816,-0.63676438
-0.58136976,-0.93737363,-0.63741934
-0.46446357,-0.93737363,-0.64949793
-0.34755739,-0.93737363,-0.66157652
-0.30627903,-0.9473799,-0.6736551
-0.29360068,-0.96117023,-0.68573369
-0.30089811,-0.97663802,-0.69479644
-0.32395133,-0.9921058,-0.69734772
-0.38240442,-1.0075735,-0.68526913
-0.44085752,-1.0230413,-0.67319054
-0.47008406,-1.038509,-0.66111195
-0.47008406,-1.0539768,-0.64903336
-0.47008406,-1.0694445,-0.63695478
-0.50548394,-1.0755448,-0.63219112
-0.55663961,-1.0774759,-0.6306832
-0.6150927,-1.0791533,-0.62937329
-0.67354579,-1.0846148,-0.62510847
-0.73199885,-1.1000826,-0.61302988
-0.7904519,-1.1155503,-0.60095129
-0.84890502,-1.1310181,-0.5888727
-0.90735821,-1.1464859,-0.57679411
-0.9658114,-1.1619537,-0.56471553
-0.95821912,-1.1686831,-0.55946065
-0.91635101,-1.1708774,-0.55774711
-0.86331561,-1.1708774,-0.55774711
-0.82305074,-1.1708774,-0.55774711
-0.82305074,-1.1708774,-0.55774711
-0.82305074,-1.1708774,-0.55774711
-0.82305074,-1.1777823,-0.55235515
-0.82305074,-1.1922943,-0.54102291
-0.82305074,-1.207762,-0.52894432
-0.82305074,-1.2069916,-0.52320585
-0.82305074,-1.1964587,-0.52127906
